Names
Rhinolophus macrotis episcopus
Rhinolophus macrotis hirsutus
Rhinolophus macrotis topali
Rhinolophus megaphyllus megaphyllus
Rhinolophus megaphyllus fallax
Rhinolophus megaphyllus ignifer
Rhinolophus megaphyllus monachus
Rhinolophus megaphyllus vandeuseni
Rhinolophus pearsonii pearsonii
Rhinolophus pearsonii chinensis
Rhinolophus simulator simulator
Rhinolophus simulator alticolus
Rhinolophus subrufus subrufus
Rhinolophus subrufus bunkeri
Rhinolophus trifoliatus edax
Aselliscus tricuspidatus tricuspidatus
Aselliscus tricuspidatus koopmani
Aselliscus tricuspidatus novaeguinae
Aselliscus tricuspidatus novehebridensis
Cloeotis percivali australis
Coelops frithii formosanus
Hipposideros beatus maximus
Hipposideros bicolor bicolor
Hipposideros bicolor atrox
Hipposideros bicolor erigens
Hipposideros bicolor hilli
Hipposideros bicolor major
Hipposideros bicolor selatan
Hipposideros bicolor tanimbarensis
Hipposideros diadema griseus
Hipposideros diadema speculator
Hipposideros larvatus neglectus
Hipposideros ruber ruber
Hipposideros ruber guineensis
Megaderma lyra lyra
Megaderma lyra sinensis
Megaderma spasma spasma
Megaderma spasma abditum
Megaderma spasma carimatae
Megaderma spasma celebensis
Megaderma spasma ceylonense
Megaderma spasma horsfieldii
Megaderma spasma kinabalu
Megaderma spasma lasiae
Megaderma spasma majus
Megaderma spasma medium
Megaderma spasma minus
Megaderma spasma naisense
Megaderma spasma natunae
Megaderma spasma pangandarana
Megaderma spasma philippinensis
Megaderma spasma siumatis
Megaderma spasma trifolium
Taphozous melanopogon bicolor
Taphozous perforatus senegalensis
Emballonura raffrayana stresemanni
Nycteris macrotis macrotis
Nycteris macrotis aethiopica
Nycteris macrotis luteola
Nycteris macrotis oriana
Erophylla bombifrons santacristobalensis
Erophylla sezekorni planifrons
Anoura geoffroyi geoffroyi
Anoura geoffroyi lasiopyga
Anoura geoffroyi peruana
Glossophaga commissarisi commissarisi
Glossophaga commissarisi bakeri
Glossophaga commissarisi hespera
Glossophaga longirostris longirostris
Glossophaga longirostris campestris
Glossophaga longirostris elongata
Glossophaga longirostris major
Glossophaga longirostris maricelae
Glossophaga longirostris reclusa
Glossophaga longirostris rostrata
Glossophaga morenoi morenoi
Glossophaga morenoi brevirostris
Glossophaga morenoi mexicana
Glossophaga soricina soricina
Glossophaga soricina antillarum
Glossophaga soricina handleyi
Glossophaga soricina mutica
Glossophaga soricina valens
Monophyllus plethodon frater
Lonchophylla mordax mordax
Lonchophylla mordax concava
Lonchorhina aurita aurita
Lonchorhina aurita occidentalis
Lophostoma silvicolum centralis
Lophostoma silvicolum laephotis
Lophostoma silvicolum occidentalis
Macrotus waterhousii mexicanus
Micronycteris microtis microtis
Micronycteris microtis mexicana
Phylloderma stenops boliviensis
Tonatia saurophila saurophila
Tonatia saurophila bakeri
Tonatia saurophila maresi
Sturnira lilium lilium
Sturnira lilium angeli
Sturnira lilium luciae
Sturnira lilium parvidens
Sturnira lilium paulsoni
Sturnira lilium serotinus
Sturnira lilium vulcanensis
Sturnira lilium zygomaticus
Sturnira ludovici ludovici
Sturnira ludovici hondurensis
Sturnira ludovici occidentalis
Artibeus aztecus aztecus
Artibeus aztecus major
Artibeus aztecus minor
Artibeus jamaicensis jamaicensis
Artibeus jamaicensis aequatorialis
Artibeus jamaicensis fallax
Artibeus jamaicensis grenadensis
Artibeus jamaicensis hercules
Artibeus jamaicensis parvipes
Artibeus jamaicensis paulus
Artibeus jamaicensis planirostris
Artibeus jamaicensis richardsoni
Artibeus jamaicensis schwartzi
Artibeus jamaicensis trinitatis
Artibeus jamaicensis triomylus
Artibeus jamaicensis yucatanicus
Artibeus lituratus lituratus
Artibeus lituratus koopmani
Artibeus lituratus palmarum
Artibeus phaeotis phaeotis
Artibeus phaeotis nanus
Artibeus phaeotis palatinus
Artibeus phaeotis ravus
Artibeus toltecus toltecus
Artibeus toltecus hesperus
Centurio senex greenhalli
Mesophylla macconnelli flavescens
Platyrrhinus helleri helleri
Platyrrhinus helleri incarum
Platyrrhinus lineatus lineatus
Platyrrhinus lineatus nigellus
Platyrrhinus umbratus umbratus
Platyrrhinus umbratus aquilius
Platyrrhinus umbratus oratus
Pygoderma bilabiatum bilabiatum
Pygoderma bilabiatum magna
Mormoops megalophylla megalophylla
Mormoops megalophylla carteri
Mormoops megalophylla intermedia
Mormoops megalophylla tumidiceps
Pteronotus macleayii griseus
Pteronotus parnellii fuscus
Pteronotus parnellii mesoamericanus
Pteronotus parnellii mexicanus
Noctilio albiventris albiventris
Noctilio albiventris cabrerai
Noctilio albiventris minor
Noctilio leporinus leporinus
Noctilio leporinus mastivus
Noctilio leporinus rufescens
Thyroptera tricolor albiventer
Chilonatalus micropus micropus
Chilonatalus micropus brevimanus
Chilonatalus micropus macer
Natalus stramineus espiritosantensis
Natalus stramineus mexicanus
Chaerephon nigeriae spillmani
Cynomops abrasus abrasus
Cynomops abrasus brachymeles
Cynomops abrasus cerastes
Cynomops abrasus mastivus
Eumops auripendulus auripendulus
Eumops auripendulus major
Eumops bonariensis bonariensis
Eumops bonariensis delticus
Eumops bonariensis nanus
Eumops glaucinus glaucinus
Eumops glaucinus floridanus
Eumops patagonicus patagonicus
Eumops patagonicus beckeri
Eumops perotis perotis
Eumops perotis californicus
Eumops perotis gigas
Eumops underwoodi underwoodi
Eumops underwoodi sonoriensis
Molossops temminckii temminckii
Molossops temminckii griseiventer
Molossops temminckii sylvia
Molossus currentium currentium
Molossus currentium bondae
Molossus currentium robustus
Molossus molossus molossus
Molossus molossus debilis
Molossus molossus pygmaeus
Molossus molossus fortis
Molossus molossus milleri
Molossus molossus tropidorhynchus
Molossus molossus verrilli
Molossus sinaloae sinaloae
Molossus sinaloae trinitatus
Nyctinomops laticaudatus laticaudatus
Nyctinomops laticaudatus europs
Nyctinomops laticaudatus ferruginea
Nyctinomops laticaudatus macarenensis
Nyctinomops laticaudatus yucatanicus
Promops centralis centralis
Promops centralis davisoni
Promops centralis occultus
Promops nasutus nasutus
Promops nasutus ancilla
Promops nasutus downsi
Promops nasutus fosteri
Promops nasutus pamana
Tadarida aegyptiaca aegyptiaca
Tadarida aegyptiaca bocagei
Tadarida aegyptiaca sindica
Tadarida aegyptiaca thomasi
Tadarida aegyptiaca tragatus
Tadarida brasiliensis brasiliensis
Tadarida brasiliensis antillularum
Tadarida brasiliensis bahamensis
Tadarida brasiliensis constanzae
Tadarida brasiliensis cynocephala
Tadarida brasiliensis intermedia
Tadarida brasiliensis mexicana
Tadarida brasiliensis murina
Tadarida brasiliensis muscula
Tadarida fulminans fulminans
Tadarida fulminans mastersoni
Tadarida teniotis teniotis
Tadarida teniotis rueppelli
Tadarida ventralis ventralis
Tadarida ventralis africana
Eptesicus bottae bottae
Eptesicus bottae anatolicus
Eptesicus bottae hingstoni
Eptesicus bottae innesi
Eptesicus bottae ognevi
Eptesicus bottae omanensis
Eptesicus bottae taftanimontis
Eptesicus brasiliensis brasiliensis
Eptesicus brasiliensis argentinus
Eptesicus brasiliensis melanopterus
Eptesicus brasiliensis thomasi
Eptesicus diminutus diminutus
Eptesicus diminutus fidelis
Eptesicus furinalis furinalis
Eptesicus furinalis carteri
Eptesicus furinalis findleyi
Eptesicus furinalis gaumeri
Eptesicus fuscus fuscus
Eptesicus fuscus bahamensis
Eptesicus fuscus bernardinus
Eptesicus fuscus dutertreus
Eptesicus fuscus hispaniolae
Eptesicus fuscus lynni
Eptesicus fuscus miradorensis
Eptesicus fuscus osceola
Eptesicus fuscus pallidus
Eptesicus fuscus peninsulae
Eptesicus fuscus petersoni
Eptesicus fuscus wetmorei
Eptesicus gobiensis gobiensis
Eptesicus gobiensis centrasiaticus
Eptesicus gobiensis kashgaricus
Eptesicus hottentotus hottentotus
Eptesicus hottentotus bensoni
Eptesicus hottentotus portavernus
Eptesicus nasutus nasutus
Eptesicus nasutus batinensis
Eptesicus nasutus matschiei
Eptesicus nasutus pellucens
Eptesicus nilssonii nilssonii
Eptesicus nilssonii parvus
Eptesicus serotinus serotinus
Eptesicus serotinus andersoni
Eptesicus serotinus boscai
Eptesicus serotinus horikawai
Eptesicus serotinus isabellinus
Eptesicus serotinus pachyomus
Eptesicus serotinus pallens
Eptesicus serotinus pashtonus
Eptesicus serotinus shirazensis
Eptesicus serotinus turcomanus
Lasiurus blossevillii blossevillii
Lasiurus blossevillii brachyotis
Lasiurus blossevillii frantzii
Lasiurus blossevillii teliotis
Lasiurus cinereus cinereus
Lasiurus cinereus semotus
Lasiurus cinereus villosissimus
Lasiurus ega ega
Lasiurus ega argentinus
Lasiurus ega caudatus
Lasiurus ega fuscatus
Lasiurus ega panamensis
Lasiurus intermedius intermedius
Lasiurus intermedius floridanus
Nycticeius humeralis mexicanus
Nycticeius humeralis subtropicalis
Scotoecus albofuscus albofuscus
Scotoecus albofuscus woodi
Scotomanes ornatus ornatus
Scotomanes ornatus imbrensis
Scotomanes ornatus sinensis
Scotophilus kuhlii temminckii
Scotophilus nigrita nigrita
Scotophilus nigrita alvenslebeni
Nyctophilus geoffroyi geoffroyi
Nyctophilus geoffroyi pacificus
Nyctophilus geoffroyi pallescens
Pipistrellus ceylonicus subcanus
Pipistrellus hesperidus hesperidus
Pipistrellus hesperidus fuscatus
Pipistrellus hesperidus subtilis
Pipistrellus hesperus hesperus
Pipistrellus hesperus maximus
Pipistrellus kuhlii lepidus
Pipistrellus rueppellii senegalensis
Pipistrellus subflavus subflavus
Pipistrellus subflavus clarus
Pipistrellus subflavus floridanus
Pipistrellus subflavus veraecrucis
Barbastella leucomelas leucomelas
Barbastella leucomelas darjelingensis
Corynorhinus rafinesquii macrotis
Corynorhinus townsendii australis
Corynorhinus townsendii pallescens
Plecotus auritus auritus
Plecotus auritus begognae
Plecotus auritus homochrous
Plecotus auritus sacrimontis
Plecotus auritus uenoi
Chalinolobus nigrogriseus nigrogriseus
Chalinolobus nigrogriseus rogersi
Glauconycteris variegata variegata
Glauconycteris variegata phalaena
Histiotus montanus montanus
Histiotus montanus colombiae
Histiotus montanus inambarus
Vespertilio murinus murinus
Vespertilio murinus ussuriensis
Vespertilio sinensis sinensis
Vespertilio sinensis andersoni
Vespertilio sinensis namiyei
Vespertilio sinensis noctula
Vespertilio sinensis orientalis
Antrozous pallidus obscurus
Myotis adversus adversus
Myotis adversus carimatae
Myotis adversus orientis
Myotis adversus taiwanensis
Myotis adversus tanimbarensis
Myotis adversus wetarensis
Myotis ater ater
Myotis ater nugax
Myotis auriculus auriculus
Myotis auriculus apache
Myotis blythii blythii
Myotis blythii ancilla
Myotis blythii lesviacus
Myotis blythii omari
Myotis bocagii bocagii
Myotis bocagii cupreolus
Myotis bocagii dogalensis
Myotis bombinus bombinus
Myotis bombinus amurensis
Myotis brandtii brandtii
Myotis brandtii gracilis
Myotis californicus californicus
Myotis californicus caurinus
Myotis californicus mexicanus
Myotis californicus stephensi
Myotis daubentonii daubentonii
Myotis daubentonii chasanensis
Myotis daubentonii loukashkini
Myotis daubentonii nathalinae
Myotis daubentonii petax
Myotis daubentonii ussuriensis
Myotis daubentonii volgensis
Myotis emarginatus emarginatus
Myotis emarginatus desertorum
Myotis emarginatus turcomanicus
Myotis evotis evotis
Myotis evotis chrysonotus
Myotis evotis jonesorum
Myotis evotis micronyx
Myotis evotis milleri
Myotis evotis pacificus
Myotis formosus formosus
Myotis formosus bartelsi
Myotis formosus rufoniger
Myotis formosus rufopictus
Myotis formosus tsuensis
Myotis formosus watasei
Myotis formosus weberi
Myotis fortidens fortidens
Myotis fortidens sonoriensis
Myotis frater frater
Myotis frater eniseensis
Myotis frater kaguyae
Myotis frater longicaudatus
Myotis hasseltii hasseltii
Myotis hasseltii abboti
Myotis hasseltii continentis
Myotis hasseltii macellus
Myotis horsfieldii horsfieldii
Myotis horsfieldii deignani
Myotis horsfieldii dryas
Myotis horsfieldii jeannei
Myotis horsfieldii peshwa
Myotis keaysi keaysi
Myotis keaysi pilosotibialis
Myotis levis levis
Myotis levis dinellii
Myotis lucifugus lucifugus
Myotis lucifugus alascensis
Myotis lucifugus carissima
Myotis lucifugus pernox
Myotis lucifugus relictus
Myotis macrodactylus macrodactylus
Myotis macrodactylus continentalis
Myotis macrodactylus insularis
Myotis macrotarsus macrotarsus
Myotis macrotarsus saba
Myotis martiniquensis martiniquensis
Myotis martiniquensis nyctor
Myotis moluccarum moluccarum
Myotis moluccarum richardsi
Myotis moluccarum solomonis
Myotis montivagus montivagus
Myotis montivagus borneoensis
Myotis montivagus federatus
Myotis montivagus peytoni
Myotis muricola muricola
Myotis muricola browni
Myotis muricola caliginosus
Myotis muricola herrei
Myotis muricola latirostris
Myotis muricola moupinensis
Myotis muricola niasensis
Myotis muricola patriciae
Myotis myotis myotis
Myotis myotis macrocephalicus
Myotis mystacinus mystacinus
Myotis mystacinus caucasicus
Myotis mystacinus occidentalis
Myotis nattereri nattereri
Myotis nattereri tschuliensis
Myotis nesopolus nesopolus
Myotis nesopolus larensis
Myotis nigricans nigricans
Myotis nigricans carteri
Myotis nigricans extremus
Myotis nigricans osculatii
Myotis nipalensis nipalensis
Myotis nipalensis przewalskii
Myotis nipalensis transcaspicus
Myotis oxyotus oxyotus
Myotis oxyotus gardneri
Myotis schaubi schaubi
Myotis schaubi araxenus
Myotis siligorensis siligorensis
Myotis siligorensis alticraniatus
Myotis siligorensis sowerbyi
Myotis siligorensis thaianus
Myotis thysanodes thysanodes
Myotis thysanodes aztecus
Myotis thysanodes pahasapensis
Myotis thysanodes vespertinus
Myotis velifer velifer
Myotis velifer brevis
Myotis velifer grandis
Myotis velifer incautus
Myotis velifer magnamolaris
Myotis volans volans
Myotis volans amotus
Myotis volans interior
Myotis volans longicrus
Myotis yumanensis yumanensis
Myotis yumanensis lambi
Myotis yumanensis lutosus
Myotis yumanensis oxalis
Myotis yumanensis saturatus
Myotis yumanensis sociabilis
Miniopterus australis australis
Miniopterus australis solomonensis
Miniopterus australis tibialis
Miniopterus inflatus rufus
Miniopterus minor occidentalis
Murina florium lanosa
Kerivoula lanosa lanosa
Kerivoula lanosa harrisoni
Kerivoula lanosa lucia
Kerivoula lanosa muscilla
Kerivoula picta bellissima
Kerivoula whiteheadi bicolor
Kerivoula whiteheadi pusilla
Manis pentadactyla auritus
Manis pentadactyla pusilla
Manis tricuspis tricuspis
Manis tricuspis mabirae
Acinonyx jubatus venaticus
Catopuma temminckii temminckii
Catopuma temminckii dominicanorum
Catopuma temminckii tristis
Felis nigripes nigripes
Felis nigripes thomasi
Leopardus braccatus braccatus
Leopardus braccatus munoai
Leopardus colocolo colocolo
Leopardus colocolo wolffsohni
Leopardus geoffroyi geoffroyi
Leopardus geoffroyi euxanthus
Leopardus geoffroyi leucobaptus
Leopardus geoffroyi paraguae
Leopardus geoffroyi salinarum
Leopardus guigna guigna
Leopardus guigna tigrillo
Leopardus pajeros pajeros
Leopardus pajeros budini
Leopardus pajeros garleppi
Leopardus pajeros steinbachi
Leopardus pajeros thomasi
Leopardus pardalis pardalis
Leopardus pardalis aequatorialis
Leopardus pardalis albescens
Leopardus pardalis melanurus
Leopardus pardalis mitis
Leopardus pardalis nelsoni
Leopardus pardalis pseudopardalis
Leopardus pardalis pusaeus
Leopardus pardalis sonoriensis
Leopardus pardalis steinbachi
Leopardus tigrinus tigrinus
Leopardus tigrinus guttulus
Leopardus tigrinus oncilla
Leopardus tigrinus pardinoides
Leopardus wiedii wiedii
Leopardus wiedii amazonicus
Leopardus wiedii boliviae
Leopardus wiedii cooperi
Leopardus wiedii glauculus
Leopardus wiedii nicaraguae
Leopardus wiedii oaxacensis
Leopardus wiedii pirrensis
Leopardus wiedii salvinius
Leopardus wiedii vigens
Leopardus wiedii yucatanicus
Leptailurus serval brachyurus
Leptailurus serval kempi
Leptailurus serval lonnbergi
Lynx rufus rufus
Lynx rufus baileyi
Lynx rufus californicus
Lynx rufus escuinapae
Lynx rufus fasciatus
Lynx rufus floridanus
Lynx rufus gigas
Lynx rufus oaxacensis
Lynx rufus pallescens
Lynx rufus peninsularis
Lynx rufus superiorensis
Lynx rufus texensis
Puma concolor concolor
Puma concolor anthonyi
Puma concolor cabrerae
Puma concolor costaricensis
Puma concolor couguar
Puma concolor puma
Puma yagouaroundi yagouaroundi
Puma yagouaroundi ameghinoi
Puma yagouaroundi cacomitli
Puma yagouaroundi eyra
Puma yagouaroundi fossata
Puma yagouaroundi melantho
Puma yagouaroundi panamensis
Puma yagouaroundi tolteca
Panthera leo leo
Panthera leo azandica
Panthera leo bleyenberghi
Panthera leo hollisteri
Panthera leo kamptzi
Panthera leo krugeri
Panthera leo massaica
Panthera leo melanochaita
Panthera leo nyanzae
Panthera leo persica
Panthera leo senegalensis
Panthera onca onca
Panthera onca arizonensis
Panthera onca centralis
Panthera onca goldmani
Panthera onca hernandesii
Panthera onca palustris
Panthera onca paraguensis
Panthera onca peruviana
Panthera onca veraecruscis
Panthera pardus pardus
Panthera pardus delacouri
Panthera pardus fusca
Panthera pardus japonensis
Panthera pardus kotiya
Panthera pardus melas
Panthera pardus nimr
Panthera pardus orientalis
Panthera tigris tigris
Panthera tigris altaica
Panthera tigris amoyensis
Panthera tigris balica
Panthera tigris corbetti
Panthera tigris sondaica
Panthera tigris sumatrae
Panthera tigris virgata
Arctogalidia trivirgata simplex
Paguma larvata grayi
Paguma larvata hainana
Paradoxurus hermaphroditus canus
Paradoxurus hermaphroditus simplex
Paradoxurus hermaphroditus vellerosus
Civettictis civetta australis
Civettictis civetta volkmanni
Genetta genetta felina
Genetta genetta senegalensis
Viverra zibetha hainana
Galidia elegans elegans
Galidia elegans dambrensis
Galidia elegans occidentalis
Mungotictis decemlineata lineatus
Atilax paludinosus mordax
Atilax paludinosus spadiceus
Cynictis penicillata pallidior
Galerella sanguinea canus
Galerella sanguinea ignitus
Herpestes brachyurus brachyurus
Herpestes brachyurus hosei
Herpestes brachyurus javanensis
Herpestes brachyurus palawanus
Herpestes brachyurus parvus
Herpestes brachyurus sumatrius
Herpestes edwardsi montanus
Herpestes fuscus fuscus
Herpestes fuscus flavidens
Herpestes fuscus maccarthiae
Herpestes fuscus rubidior
Herpestes fuscus siccatus
Herpestes ichneumon centralis
Herpestes urva formosanus
Herpestes vitticollis inornatus
Atelocynus microtis microtis
Atelocynus microtis sclateri
Canis adustus grayi
Canis aureus aureus
Canis aureus algirensis
Canis aureus anthus
Canis aureus bea
Canis aureus cruesemanni
Canis aureus ecsedensis
Canis aureus indicus
Canis aureus lupaster
Canis aureus moreotica
Canis aureus naria
Canis aureus riparius
Canis aureus soudanicus
Canis aureus syriacus
Canis lupus fuscus
Canis lupus manningi
Canis lupus occidentalis
Canis lupus rufus
Canis lupus youngi
Canis mesomelas mesomelas
Canis mesomelas schmidti
Cerdocyon thous thous
Cerdocyon thous aquilus
Cerdocyon thous azarae
Cerdocyon thous entrerianus
Cerdocyon thous germanus
Cerdocyon thous soudanicus
Cuon alpinus hesperius
Lycalopex culpaeus culpaeus
Lycalopex culpaeus andinus
Lycalopex culpaeus lycoides
Lycalopex culpaeus magellanicus
Lycalopex culpaeus reissii
Lycalopex culpaeus smithersi
Lycalopex gymnocercus gymnocercus
Lycalopex gymnocercus antiquus
Lycalopex gymnocercus domeykoanus
Lycalopex gymnocercus gracilis
Lycalopex gymnocercus maullinicus
Otocyon megalotis megalotis
Otocyon megalotis canescens
Speothos venaticus venaticus
Speothos venaticus panamensis
Speothos venaticus wingei
Urocyon cinereoargenteus borealis
Urocyon cinereoargenteus fraterculus
Urocyon cinereoargenteus ocythous
Vulpes vulpes barbara
Vulpes vulpes crucigera
Vulpes vulpes dorsalis
Vulpes vulpes flavescens
Vulpes vulpes pusilla
Vulpes vulpes regalis
Vulpes vulpes splendidissima
Helarctos malayanus euryspilus
Melursus ursinus inornatus
Ursus americanus americanus
Ursus americanus altifrontalis
Ursus americanus amblyceps
Ursus americanus californiensis
Ursus americanus carlottae
Ursus americanus cinnamomum
Ursus americanus emmonsii
Ursus americanus eremicus
Ursus americanus floridanus
Ursus americanus hamiltoni
Ursus americanus kermodei
Ursus americanus luteolus
Ursus americanus machetes
Ursus americanus perniger
Ursus americanus pugnax
Ursus americanus vancouveri
Ursus thibetanus formosanus
Arctocephalus pusillus pusillus
Arctocephalus pusillus doriferus
Phoca vitulina concolor
Pusa hispida hispida
Pusa hispida botnica
Pusa hispida ladogensis
Pusa hispida ochotensis
Pusa hispida saimensis
Aonyx cinerea cinerea
Aonyx cinerea concolor
Aonyx cinerea nirnai
Lontra canadensis canadensis
Lontra canadensis kodiacensis
Lontra canadensis lataxina
Lontra canadensis mira
Lontra canadensis pacifica
Lontra canadensis periclyzomae
Lontra canadensis sonora
Lontra longicaudis longicaudis
Lontra longicaudis annectens
Lontra longicaudis enudris
Lutra lutra hainana
Lutrogale perspicillata perspicillata
Lutrogale perspicillata sindica
Pteronura brasiliensis brasiliensis
Pteronura brasiliensis paraguensis
Eira barbara barbara
Eira barbara biologiae
Eira barbara inserta
Eira barbara madeirensis
Eira barbara peruana
Eira barbara poliocephala
Eira barbara senex
Eira barbara senilis
Eira barbara sinuensis
Galictis cuja cuja
Galictis cuja furax
Galictis cuja huronax
Galictis cuja luteola
Galictis vittata vittata
Galictis vittata andina
Galictis vittata brasiliensis
Galictis vittata canaster
Ictonyx libyca multivittata
Ictonyx striatus albescens
Ictonyx striatus maximus
Ictonyx striatus senegalensis
Lyncodon patagonicus patagonicus
Lyncodon patagonicus thomasi
Martes americana americana
Martes americana abieticola
Martes americana abietinoides
Martes americana actuosa
Martes americana atrata
Martes americana caurina
Martes americana humboldtensis
Martes americana kenaiensis
Martes americana nesophila
Martes americana origensis
Martes americana sierrae
Martes americana vancourverensis
Martes americana vulpina
Martes flavigula borealis
Martes flavigula chrysospila
Martes flavigula hainana
Martes martes borealis
Mellivora capensis inaurita
Mustela africana stolzmanni
Mustela frenata boliviensis
Mustela frenata neomexicanus
Mustela frenata olivacea
Mustela frenata spadix
Mustela frenata tropicalis
Mustela lutreola biedermanni
Vormela peregusna negans
Vormela peregusna pallidior
Conepatus chinga chinga
Conepatus chinga budini
Conepatus chinga gibsoni
Conepatus chinga inca
Conepatus chinga mendosus
Conepatus chinga rex
Conepatus chinga suffocans
Conepatus humboldtii humboldtii
Conepatus humboldtii castaneus
Conepatus humboldtii proteus
Conepatus leuconotus leuconotus
Conepatus leuconotus figginsi
Conepatus leuconotus telmalestes
Conepatus semistriatus semistriatus
Conepatus semistriatus amazonicus
Conepatus semistriatus taxinus
Conepatus semistriatus trichurus
Conepatus semistriatus yucatanicus
Conepatus semistriatus zorrino
Mephitis mephitis mesomelas
Mephitis mephitis occidentalis
Mephitis mephitis spissigrada
Spilogale angustifrons tropicalis
Spilogale pygmaea australis
Bassariscus astutus flavus
Bassariscus astutus octavus
Nasua narica narica
Nasua narica molaris
Nasua narica nelsoni
Nasua narica yucatanica
Nasua nasua nasua
Nasua nasua aricana
Nasua nasua boliviensis
Nasua nasua candace
Nasua nasua cinerascens
Nasua nasua dorsalis
Nasua nasua manium
Nasua nasua molaris
Nasua nasua montana
Nasua nasua quichua
Nasua nasua solitaria
Nasua nasua spadicea
Nasua nasua vittata
Nasuella olivacea olivacea
Nasuella olivacea meridensis
Nasuella olivacea quitensis
Potos flavus flavus
Potos flavus chapadensis
Potos flavus chiriquensis
Potos flavus megalotus
Potos flavus meridensis
Potos flavus modestus
Potos flavus nocturnus
Procyon cancrivorus cancrivorus
Procyon cancrivorus aequatorialis
Procyon cancrivorus nigripes
Procyon cancrivorus panamensis
Procyon lotor lotor
Procyon lotor auspicatus
Procyon lotor elucus
Procyon lotor excelsus
Procyon lotor fuscipes
Procyon lotor gloveralleni
Procyon lotor grinnelli
Procyon lotor hernandezii
Procyon lotor hirtus
Procyon lotor incautus
Procyon lotor inesperatus
Procyon lotor insularis
Procyon lotor litoreus
Procyon lotor marinus
Procyon lotor maynardi
Procyon lotor megalodous
Procyon lotor pacificus
Procyon lotor pallidus
Procyon lotor psora
Procyon lotor pumilus
Procyon lotor simus
Procyon lotor vancouverensis
Equus asinus africanus
Tapirus indicus indicus
Tapirus indicus brevetianus
Tapirus terrestris terrestris
Tapirus terrestris aenigmaticus
Tapirus terrestris colombianus
Tapirus terrestris spegazzinii
Phacochoerus africanus africanus
Phacochoerus africanus aeliani
Phacochoerus africanus massaicus
Phacochoerus africanus sundevallii
Sus scrofa nigripes
Pecari tajacu tajacu
Pecari tajacu angulatus
Pecari tajacu bangsi
Pecari tajacu crassus
Pecari tajacu crusnigrum
Pecari tajacu humeralis
Pecari tajacu nanus
Pecari tajacu nelsoni
Pecari tajacu niger
Pecari tajacu nigrescens
Pecari tajacu patira
Pecari tajacu sonoriensis
Pecari tajacu torvus
Pecari tajacu yucatanensis
Tayassu pecari pecari
Tayassu pecari aequatoris
Tayassu pecari albirostris
Tayassu pecari ringens
Tayassu pecari spiradens
Lama glama glama
Lama glama cacsilensis
Lama glama guanicoe
Tragulus kanchil hosei
Tragulus kanchil ravus
Tragulus kanchil subrufus
Tragulus napu amoenus
Tragulus napu bancanus
Alces americanus americanus
Alces americanus cameloides
Capreolus capreolus canus
Mazama americana americana
Mazama americana carrikeri
Mazama americana gualea
Mazama americana jucunda
Mazama americana rosii
Mazama americana rufa
Mazama americana sarae
Mazama americana sheila
Mazama americana trinitatis
Mazama americana whitelyi
Mazama americana zamora
Mazama americana zetta
Mazama gouazoubira gouazoubira
Mazama gouazoubira cita
Mazama gouazoubira medemi
Mazama gouazoubira mexianae
Mazama gouazoubira murelia
Mazama gouazoubira nemorivaga
Mazama gouazoubira permira
Mazama gouazoubira sanctaemartae
Mazama gouazoubira rondoni
Mazama gouazoubira superciliaris
Mazama gouazoubira tschudii
Mazama temama temama
Mazama temama cerasina
Mazama temama reperticia
Odocoileus virginianus borealis
Odocoileus virginianus mexicanus
Odocoileus virginianus tropicalis
Ozotoceros bezoarticus bezoarticus
Ozotoceros bezoarticus arerunguaensis
Ozotoceros bezoarticus celer
Ozotoceros bezoarticus leucogaster
Ozotoceros bezoarticus uruguayensis
Rangifer tarandus pearsoni
Cervus elaphus corsicanus
Cervus elaphus hispanicus
Cervus elaphus xanthopygus
Cervus nippon pulchellus
Muntiacus muntjak aureus
Muntiacus muntjak montanus
Muntiacus muntjak nigripes
Rusa marianna nigricans
Rusa unicolor hainana
Antilocapra americana americana
Antilocapra americana mexicana
Antilocapra americana oregona
Antilocapra americana peninsularis
Antilocapra americana sonoriensis
Giraffa camelopardalis camelopardalis
Giraffa camelopardalis reticulata
Giraffa camelopardalis rothschildi
Giraffa camelopardalis thornicrofti
Giraffa camelopardalis tippelskirchi
Giraffa camelopardalis giraffa
Antidorcas marsupialis marsupialis
Antidorcas marsupialis angolensis
Antidorcas marsupialis hofmeyri
Eudorcas rufifrons rufifrons
Eudorcas rufifrons albonotata
Eudorcas rufifrons kanuri
Eudorcas rufifrons laevipes
Eudorcas rufifrons tilonura
Eudorcas thomsonii thomsonii
Eudorcas thomsonii nasalis
Gazella dorcas dorcas
Gazella dorcas beccarii
Gazella dorcas isabella
Gazella dorcas massaesyla
Gazella dorcas osiris
Gazella dorcas pelzelnii
Gazella gazella gazella
Gazella gazella acaciae
Gazella gazella cora
Gazella gazella darehshourii
Gazella gazella farasani
Gazella gazella muscatensis
Ourebia ourebi dorcas
Raphicerus campestris neumanni
Saiga borealis borealis
Saiga borealis mongolica
Tragelaphus scriptus ornatus
Tragelaphus spekii spekii
Tragelaphus spekii gratus
Tragelaphus spekii larkenii
Tragelaphus spekii selousi
Tragelaphus spekii sylvestris
Ammotragus lervia ornatus
Budorcas taxicolor taxicolor
Budorcas taxicolor bedfordi
Budorcas taxicolor tibetana
Budorcas taxicolor whitei
Capra falconeri megaceros
Capra hircus aegagrus
